customer_id,payment_creditcard,payment_debit,payment_crypto,payment_paypal,payment_cash,cat_electronics,cat_home,cat_clothing,cat_books
42391,3,0,0,0,2,2,1,0,3
45445,1,0,0,0,1,0,0,0,2
35981,2,0,2,0,3,0,1,1,5
11473,1,0,2,0,1,3,0,1,0
25273,3,0,1,0,0,2,0,0,3
16503,3,0,0,0,0,1,3,1,0
364,1,0,1,0,1,1,0,0,3
9708,1,0,0,0,1,1,1,0,1
38013,2,0,0,0,1,0,0,2,1
25508,3,0,0,0,2,0,0,2,3
34721,1,0,1,0,3,1,0,4,3
23738,4,0,1,0,0,0,0,0,6
24473,4,0,1,0,0,0,0,2,3
19769,3,0,0,0,1,2,1,1,2
39682,2,0,3,0,1,1,2,3,2
43314,3,0,2,0,2,5,1,1,3
35291,6,0,0,0,0,1,2,3,3
542,3,0,0,0,1,1,2,1,0
36086,2,0,0,0,1,0,2,2,0
20574,1,0,2,0,1,1,1,2,1
28361,1,0,0,0,0,1,0,0,0
36322,1,0,1,0,1,2,0,0,3
46003,1,0,0,0,0,1,0,0,1
48747,1,0,0,0,1,4,0,0,0
18537,2,0,0,0,1,1,0,2,3
48139,6,0,0,0,0,5,1,3,1
3782,2,0,1,0,1,1,3,2,0
11271,3,0,0,0,0,1,0,2,1
3697,1,0,0,0,0,1,0,1,1
17217,4,0,0,0,1,2,3,2,1
42968,5,0,0,0,2,2,0,3,2
39086,2,0,0,0,0,0,0,2,1
2203,3,0,0,0,1,1,1,2,2
49682,5,0,1,0,0,1,1,3,3
39760,1,0,1,0,2,0,0,2,4
5628,2,0,0,0,1,1,2,0,1
42503,2,0,1,0,2,5,0,0,2
40917,1,0,2,0,0,0,1,1,2
21110,3,0,0,0,0,1,2,2,2
21577,3,0,0,0,4,1,2,4,1
31057,0,0,0,0,0,0,0,1,0
20578,1,0,0,0,0,0,1,1,0
41966,1,0,1,0,0,0,0,0,2
6126,2,0,0,0,0,2,0,1,0
12332,3,0,2,0,1,0,0,5,1
39821,3,0,0,0,0,1,1,2,1
15794,3,0,0,0,1,1,0,1,3
11612,0,0,0,0,1,1,0,1,0
21304,4,0,0,0,1,1,1,2,2
24136,1,0,1,0,1,0,2,1,2
22444,1,0,1,0,0,0,1,2,3
16388,2,0,0,0,1,0,4,2,1
39233,2,0,0,0,0,0,1,0,2
7434,2,0,0,0,2,2,0,3,1
41046,4,0,0,0,2,1,1,4,1
15555,2,0,1,0,1,0,1,1,3
3508,3,0,1,0,1,0,0,5,2
47683,3,0,1,0,1,2,0,1,2
41541,2,0,0,0,0,0,0,1,2
23568,2,0,2,0,0,2,0,2,3
42248,4,0,0,0,0,1,1,1,2
49910,3,0,0,0,0,0,3,3,0
32709,5,0,1,0,0,1,2,3,2
31877,0,0,0,0,0,0,2,2,0
29497,5,0,0,0,0,2,1,1,3
10794,0,0,3,0,2,2,1,2,2
31819,0,0,0,0,1,1,1,0,1
8306,1,0,1,0,1,2,1,0,1
48573,3,0,0,0,2,4,0,3,1
24906,4,0,1,0,1,3,0,0,3
44714,4,0,1,0,2,1,2,1,4
46313,1,0,2,0,0,1,1,1,1
17465,1,0,1,0,1,0,0,1,3
14023,3,0,0,0,0,1,0,1,2
27683,2,0,0,0,1,2,1,1,0
4362,2,0,1,0,5,3,3,0,2
24099,3,0,1,0,3,2,1,3,2
6506,5,0,1,0,1,4,1,1,3
39494,4,0,0,0,0,2,2,0,3
12427,3,0,1,0,0,0,0,2,2
15402,5,0,0,0,1,0,3,3,2
38135,1,0,0,0,0,0,0,1,2
6540,3,0,1,0,1,1,1,2,1
37682,2,0,0,0,1,0,1,3,0
28869,3,0,0,0,0,1,0,0,5
26290,3,0,0,0,1,0,0,4,0
39875,1,0,0,0,1,1,0,5,0
27982,4,0,2,0,0,3,1,4,0
7023,0,0,0,0,2,1,0,1,2
42418,1,0,0,0,3,2,3,4,0
2205,1,0,0,0,1,0,0,1,2
41251,5,0,0,0,1,4,2,1,1
14453,3,0,1,0,0,2,1,1,1
4107,3,0,0,0,2,1,0,0,5
48162,1,0,0,0,0,0,1,1,0
48576,2,0,0,0,4,2,0,2,3
15541,1,0,1,0,0,0,1,1,1
9211,1,0,1,0,0,2,0,2,0
36233,1,0,1,0,1,0,2,1,3
38299,1,0,1,0,1,1,0,2,0
6256,2,0,0,0,1,0,1,3,1
41963,1,0,0,0,2,1,1,2,0
34991,4,0,0,0,1,1,1,2,2
33759,4,0,1,0,1,3,2,1,1
32977,1,0,0,0,1,0,1,1,2
14033,2,0,0,0,1,1,3,1,0
15044,3,0,0,0,1,3,1,1,1
36838,1,0,0,0,1,2,2,0,1
23909,4,0,0,0,3,4,0,1,3
39983,3,0,2,0,2,4,3,3,0
47080,4,0,0,0,1,2,2,1,1
10557,2,0,1,0,1,1,2,2,2
3923,2,0,1,0,0,1,2,0,0
10037,2,0,0,0,2,1,0,1,3
46523,1,0,1,0,2,1,0,1,2
12011,2,0,0,0,0,0,1,2,0
48204,2,0,0,0,2,1,1,2,1
34075,0,0,0,0,1,0,1,1,0
4477,0,0,1,0,2,2,1,1,1
46474,1,0,0,0,1,2,0,1,1
14008,2,0,0,0,2,0,1,0,4
273,4,0,1,0,2,3,0,3,3
18208,0,0,0,0,0,0,1,0,1
31811,5,0,0,0,0,1,2,4,3
19074,1,0,0,0,1,1,2,1,1
40341,1,0,1,0,0,1,2,1,0
3120,2,0,1,0,1,2,1,1,1
38336,0,0,0,0,1,1,0,0,1
29367,2,0,1,0,0,1,1,2,1
29482,1,0,1,0,0,1,0,0,1
7110,2,0,1,0,0,0,1,1,2
40052,1,0,0,0,1,0,0,2,2
20498,2,0,0,0,0,0,2,1,0
9776,2,0,0,0,1,1,1,1,0
24582,1,0,1,0,1,0,1,0,2
45775,2,0,1,0,0,0,0,3,1
12101,2,0,0,0,0,0,0,1,1
30130,0,0,0,0,2,2,0,2,4
46828,2,0,1,0,1,2,2,1,2
19901,3,0,1,0,1,2,1,1,4
12375,4,0,0,0,4,2,5,1,2
22627,0,0,0,0,0,1,0,0,0
13718,3,0,0,0,3,1,1,3,2
33328,1,0,0,0,2,1,0,0,2
41375,1,0,2,0,0,1,0,1,1
24186,2,0,0,0,0,2,2,2,1
34723,1,0,1,0,1,1,0,0,2
8683,1,0,0,0,1,0,2,1,1
29039,6,0,1,0,0,1,1,1,5
29730,2,0,1,0,1,0,3,1,1
13096,1,0,0,0,0,0,0,1,1
26147,2,0,1,0,1,0,3,1,0
38954,2,0,0,0,1,1,1,2,1
14456,3,0,2,0,1,0,4,2,1
1874,1,0,0,0,1,0,0,1,1
7941,4,0,0,0,0,2,1,0,1
37119,3,0,0,0,0,2,0,0,1
34443,3,0,0,0,1,2,1,1,0
38718,1,0,0,0,0,1,0,0,0
46757,2,0,0,0,1,3,0,3,3
4185,1,0,1,0,3,0,3,1,3
35985,2,0,1,0,1,1,0,1,3
4255,4,0,0,0,1,0,0,1,4
19895,3,0,3,0,2,0,2,3,5
28710,0,0,0,0,0,1,2,0,0
1976,2,0,0,0,2,0,0,3,2
46389,1,0,1,0,2,0,1,2,3
18871,0,0,1,0,0,0,1,1,1
7973,3,0,2,0,1,1,2,2,2
23888,3,0,3,0,0,0,1,4,2
48007,2,0,0,0,2,1,0,2,2
49259,2,0,1,0,0,1,1,3,1
21505,2,0,1,0,1,2,0,1,2
7238,1,0,0,0,1,2,1,3,3
27069,1,0,0,0,1,1,0,3,0
14018,0,0,0,0,0,2,0,0,2
44578,4,0,2,0,1,2,1,3,2
690,2,0,0,0,0,0,1,0,2
20558,3,0,0,0,1,0,1,1,3
13068,2,0,0,0,0,1,1,1,0
32115,3,0,0,0,1,1,1,2,0
26035,2,0,2,0,1,2,2,1,1
19925,0,0,3,0,0,1,1,0,2
44849,0,0,2,0,1,1,1,1,1
34373,1,0,1,0,1,1,1,2,2
41678,1,0,0,0,2,2,0,1,0
27632,3,0,0,0,1,1,2,1,1
5966,1,0,1,0,1,2,0,0,1
36523,0,0,0,0,1,0,0,2,1
7932,5,0,1,0,0,0,1,4,3
38310,2,0,0,0,2,1,0,4,0
45934,1,0,0,0,1,0,0,1,3
47436,0,0,1,0,1,0,0,1,1
18284,0,0,0,0,0,1,1,0,0
12015,1,0,1,0,0,1,0,1,1
25307,1,0,0,0,0,0,2,0,0
14344,1,0,0,0,1,1,1,1,1
47118,3,0,0,0,1,0,2,2,5
33901,1,0,2,0,0,0,1,2,0
41506,2,0,0,0,0,0,1,1,1
17797,0,0,0,0,1,0,1,0,0
5407,1,0,1,0,0,1,3,1,0
46633,3,0,0,0,0,1,1,2,1
14768,0,0,0,0,1,2,2,0,0
37841,3,0,0,0,0,0,2,1,1
38885,3,0,0,0,2,0,0,2,4
4755,1,0,0,0,1,2,0,1,0
23354,1,0,1,0,1,2,1,0,2
24181,0,0,0,0,2,0,1,0,1
38128,2,0,2,0,1,1,1,2,1
37143,5,0,0,0,2,1,0,5,3
292,0,0,0,0,1,0,0,2,0
32949,0,0,0,0,0,1,0,1,0
11029,1,0,1,0,0,0,0,1,1
31703,1,0,0,0,0,1,0,1,1
32052,0,0,2,0,2,1,2,0,2
49712,1,0,0,0,0,1,0,1,0
43742,1,0,1,0,0,0,1,1,2
8630,1,0,0,0,0,0,0,1,1
13122,0,0,1,0,0,0,2,0,0
37113,1,0,0,0,1,2,2,0,1
1786,2,0,0,0,0,2,0,2,0
38549,2,0,0,0,0,0,1,0,1
16227,2,0,0,0,1,1,0,2,0
18145,2,0,1,0,1,0,0,1,3
14325,0,0,0,0,0,0,0,0,1
39974,1,0,1,0,0,0,1,0,1
36641,1,0,0,0,0,0,0,1,0
26061,0,0,1,0,1,2,1,2,0
18180,2,0,1,0,1,1,1,1,2
1993,1,0,0,0,0,0,1,1,2
39542,0,0,0,0,2,1,0,1,0
36265,2,0,1,0,2,0,1,2,2
40157,3,0,0,0,1,0,1,2,1
12359,3,0,1,0,2,2,1,2,2
10634,1,0,1,0,2,1,1,2,0
10832,3,0,1,0,0,1,1,2,1
39803,0,0,0,0,0,1,1,0,1
21647,2,0,0,0,2,1,1,1,1
32040,1,0,0,0,0,0,0,1,0
2190,2,0,0,0,0,0,1,0,2
1824,1,0,0,0,0,1,1,0,0
39805,2,0,0,0,1,0,0,2,4
30661,0,0,0,0,1,0,0,1,0
13803,1,0,0,0,0,1,0,0,0
12237,2,0,0,0,0,0,0,3,0
30230,0,0,1,0,0,1,0,0,0
17296,4,0,0,0,1,2,1,1,2
18321,2,0,0,0,0,2,0,1,0
26397,4,0,0,0,0,0,0,2,2
42210,4,0,1,0,0,0,2,1,2
48565,1,0,0,0,0,0,1,1,0
32434,0,0,0,0,1,0,0,1,1
45341,3,0,0,0,0,1,1,1,4
6182,1,0,0,0,1,1,0,0,2
45705,1,0,0,0,0,0,0,1,0
49187,0,0,1,0,0,1,0,0,0
49771,1,0,0,0,0,1,0,0,0
14312,1,0,0,0,1,0,0,1,1
28271,0,0,0,0,2,2,0,1,1
35861,2,0,1,0,2,0,2,2,3
34966,1,0,2,0,1,1,2,3,1
1296,2,0,0,0,1,0,2,1,2
37479,4,0,1,0,0,2,2,2,1
37035,1,0,2,0,2,2,3,2,1
42057,5,0,0,0,1,1,1,2,4
13406,2,0,0,0,2,3,2,0,1
8419,2,0,0,0,2,0,1,3,2
5614,4,0,0,0,1,1,0,2,5
8713,0,0,1,0,1,1,3,1,0
28670,1,0,0,0,3,2,3,0,0
29303,4,0,1,0,3,2,0,3,5
16178,2,0,0,0,1,1,0,0,3
3815,1,0,1,0,1,0,1,1,1
36661,1,0,0,0,1,2,1,3,0
20826,2,0,1,0,0,1,1,1,2
21032,2,0,0,0,1,0,1,3,1
23960,2,0,0,0,2,1,2,1,1
17730,2,0,0,0,3,0,1,3,3
10121,5,0,1,0,1,2,1,4,3
41764,2,0,0,0,2,0,0,3,2
39493,7,0,0,0,0,2,0,2,3
17476,1,0,0,0,2,3,1,1,1
26975,2,0,0,0,2,1,1,3,0
16094,2,0,2,0,0,1,0,1,2
27426,2,0,0,0,2,1,0,3,1
4064,2,0,1,0,3,2,1,2,1
15636,0,0,1,0,0,0,0,0,3
20261,4,0,0,0,0,0,0,3,2
532,3,0,1,0,0,2,1,1,1
45482,3,0,0,0,0,0,1,2,1
36476,2,0,0,0,1,1,2,1,3
16405,4,0,2,0,1,2,2,4,1
36686,2,0,2,0,0,1,1,2,1
48052,2,0,0,0,0,1,2,1,1
44975,3,0,1,0,0,0,0,1,4
21882,2,0,0,0,0,1,1,2,0
8939,5,0,0,0,1,3,1,3,2
22725,3,0,0,0,0,1,0,0,2
25178,2,0,1,0,0,1,1,1,1
4392,4,0,0,0,2,2,1,1,3
22105,5,0,0,0,3,2,2,3,2
19870,3,0,1,0,3,1,2,5,0
8327,2,0,0,0,2,1,1,2,1
1179,4,0,1,0,1,0,1,3,2
41246,2,0,3,0,2,0,2,5,1
24797,3,0,1,0,1,3,1,4,0
22251,1,0,0,0,0,0,0,2,1
9378,1,0,0,0,3,2,1,1,2
40589,1,0,0,0,0,0,0,2,0
40091,1,0,0,0,2,2,1,0,2
29206,0,0,2,0,0,2,0,3,0
12035,5,0,0,0,0,1,2,2,0
42710,2,0,0,0,3,2,1,1,3
8688,2,0,1,0,1,1,2,2,1
36890,3,0,3,0,0,2,3,2,3
1175,2,0,0,0,0,0,3,0,1
9916,5,0,1,0,3,1,4,3,2
15389,2,0,0,0,1,2,1,0,2
40347,3,0,0,0,3,4,1,1,2
20366,3,0,0,0,1,0,1,3,0
15436,5,0,0,0,0,1,1,1,3
22890,3,0,0,0,0,0,1,2,1
39423,2,0,0,0,1,1,1,1,1
5103,3,0,1,0,0,1,1,1,1
39130,2,0,0,0,1,3,0,0,1
3573,4,0,0,0,0,0,1,2,1
5,4,0,1,0,1,2,3,3,0
15825,1,0,0,0,1,0,1,2,2
19346,1,0,1,0,2,1,1,5,1
2171,6,0,0,0,0,2,0,2,5
47850,1,0,0,0,2,0,0,2,2
42946,2,0,0,0,1,2,0,1,0
26900,2,0,0,0,0,1,1,0,2
46999,5,0,1,0,2,1,0,2,5
48728,2,0,0,0,1,2,1,3,1
28751,3,0,2,0,1,1,1,4,2
37435,2,0,1,0,1,0,1,3,1
23682,2,0,1,0,0,1,0,3,0
3684,3,0,1,0,1,1,3,2,1
8422,2,0,0,0,2,2,1,1,2
2249,6,0,0,0,4,1,1,5,5
39177,0,0,1,0,2,0,1,1,2
12433,0,0,0,0,0,0,0,1,0
1133,2,0,0,0,2,0,3,3,2
8292,3,0,0,0,0,0,2,1,1
33306,3,0,1,0,0,4,1,1,0
41013,1,0,1,0,0,0,1,3,2
46438,1,0,0,0,1,1,0,1,0
19482,1,0,0,0,1,2,1,1,0
42276,2,0,0,0,2,4,0,0,2
22949,4,0,1,0,2,2,4,1,1
39757,1,0,0,0,0,0,0,1,3
22820,2,0,1,0,0,1,1,2,0
15854,1,0,1,0,1,2,0,1,2
25418,1,0,1,0,1,2,1,2,2
4242,1,0,0,0,1,0,0,1,1
11216,3,0,0,0,2,1,1,2,1
19089,2,0,0,0,1,0,1,1,2
8141,2,0,0,0,1,1,1,0,3
30287,5,0,0,0,0,2,0,3,1
40606,2,0,0,0,1,0,1,2,0
15118,4,0,0,0,0,1,2,1,4
23881,2,0,0,0,1,0,1,3,1
5693,2,0,0,0,2,3,1,1,0
45515,0,0,0,0,1,1,0,1,0
43474,2,0,0,0,0,0,0,2,1
6800,4,0,0,0,2,0,2,2,3
27900,4,0,1,0,0,1,2,0,2
41435,2,0,1,0,1,1,1,2,3
26768,1,0,2,0,1,1,2,3,1
22221,2,0,1,0,0,2,2,0,2
17092,2,0,0,0,0,2,2,0,2
49800,1,0,0,0,1,1,0,1,2
1338,1,0,0,0,4,1,0,1,3
31783,4,0,0,0,0,0,1,2,3
36018,3,0,0,0,2,2,0,2,3
2542,1,0,0,0,1,0,1,1,2
2974,1,0,0,0,4,1,0,3,2
6669,4,0,1,0,2,3,2,2,1
341,5,0,0,0,0,2,3,2,1
7428,3,0,0,0,0,2,1,1,2
20495,3,0,0,0,0,2,1,1,0
40742,2,0,0,0,0,0,0,1,3
42831,1,0,0,0,0,0,0,2,0
2025,2,0,0,0,1,2,1,1,2
34944,1,0,0,0,1,2,0,2,1
1863,4,0,1,0,1,2,2,2,4
35769,1,0,1,0,1,0,0,2,2
45454,2,0,2,0,0,0,2,2,1
41240,3,0,0,0,1,3,3,0,1
2306,3,0,1,0,1,3,0,2,2
30991,4,0,0,0,0,2,0,1,1
40192,0,0,2,0,0,0,0,0,2
7595,3,0,1,0,0,1,1,2,3
13112,2,0,0,0,1,0,0,3,1
14661,3,0,0,0,1,1,0,3,3
30422,0,0,2,0,3,0,3,1,2
21836,3,0,0,0,0,1,1,1,0
14624,2,0,0,0,0,1,1,0,2
20205,2,0,1,0,0,1,1,2,1
2462,3,0,1,0,0,1,2,3,0
43831,2,0,1,0,1,1,1,2,1
46059,0,0,0,0,1,0,0,0,2
19439,1,0,1,0,3,1,0,1,3
17221,1,0,1,0,0,1,0,3,2
40746,3,0,0,0,1,1,2,1,2
26008,4,0,1,0,1,0,1,1,6
49370,1,0,0,0,1,2,2,0,1
21465,1,0,1,0,2,1,2,2,2
7334,3,0,0,0,1,0,1,2,2
44204,2,0,1,0,0,2,0,1,1
30760,1,0,0,0,0,2,1,2,0
41058,4,0,2,0,0,1,0,6,1
49610,4,0,1,0,0,1,1,1,4
9269,2,0,0,0,0,0,0,1,1
1603,0,0,0,0,2,1,1,1,0
18066,4,0,2,0,0,1,3,2,2
30567,1,0,0,0,0,0,0,1,2
20646,0,0,0,0,1,0,0,1,0
31821,2,0,0,0,1,2,1,1,0
14832,1,0,0,0,1,0,1,1,0
19053,2,0,1,0,0,1,1,3,0
11698,4,0,0,0,0,1,0,1,3
13300,1,0,0,0,0,1,1,1,1
22904,3,0,0,0,1,1,3,1,0
4208,1,0,1,0,2,2,1,2,0
39577,1,0,1,0,0,0,1,0,1
28540,3,0,0,0,1,1,1,0,2
16013,1,0,0,0,4,1,2,1,2
32015,2,0,0,0,0,1,0,2,0
38916,4,0,0,0,0,0,0,2,2
25776,1,0,0,0,0,0,0,1,1
14277,0,0,0,0,1,0,0,1,1
16378,1,0,0,0,1,0,0,0,2
2473,2,0,0,0,1,0,1,1,1
48634,2,0,0,0,0,1,0,2,2
39209,4,0,0,0,1,2,1,2,1
36036,1,0,1,0,1,1,0,1,1
39301,1,0,1,0,1,3,1,2,1
26915,4,0,0,0,1,0,2,4,1
25335,3,0,0,0,0,1,0,1,4
24368,5,0,1,0,1,0,3,1,4
20614,0,0,0,0,0,0,0,2,0
5788,4,0,0,0,1,0,0,4,2
15881,4,0,1,0,0,1,0,1,3
44192,1,0,0,0,2,0,1,4,1
29478,3,0,0,0,1,3,0,1,3
38877,2,0,2,0,3,3,1,1,3
16981,0,0,2,0,0,0,0,0,2
12383,3,0,0,0,3,4,0,3,1
10440,0,0,1,0,2,1,0,1,1
569,3,0,2,0,1,0,3,2,2
60,1,0,0,0,2,0,1,2,2
10479,3,0,0,0,1,1,2,2,1
45020,3,0,1,0,0,1,1,2,1
48352,3,0,0,0,0,3,0,1,1
15473,4,0,0,0,1,1,0,4,2
19158,2,0,0,0,1,1,1,1,2
8212,1,0,1,0,2,0,3,2,2
27657,3,0,0,0,1,1,1,0,3
16376,1,0,1,0,1,1,1,1,1
32683,3,0,0,0,5,1,3,5,1
43858,3,0,0,0,2,2,2,2,2
43475,3,0,1,0,0,1,1,1,1
22274,4,0,1,0,1,1,0,4,1
849,0,0,2,0,3,1,1,2,2
28819,1,0,0,0,1,1,0,3,2
19282,0,0,2,0,1,2,0,2,1
35287,3,0,0,0,0,0,3,1,0
18968,2,0,1,0,0,1,0,2,1
40994,2,0,1,0,0,2,1,0,1
38300,3,0,0,0,0,2,2,0,0
17612,1,0,0,0,1,0,1,2,0
6690,1,0,0,0,3,2,1,0,2
26767,1,0,0,0,1,0,2,0,0
17303,5,0,0,0,2,1,2,3,2
32871,2,0,0,0,2,1,2,1,2
37480,3,0,0,0,1,2,2,1,3
10982,2,0,0,0,0,1,1,2,2
47700,1,0,0,0,3,4,1,0,1
46211,2,0,1,0,2,2,0,0,3
19505,3,0,0,0,2,1,0,3,2
1429,3,0,0,0,3,2,3,2,3
39081,0,0,0,0,1,0,0,2,2
33757,1,0,0,0,1,1,0,3,0
14286,0,0,0,0,1,2,2,0,1
25358,3,0,1,0,0,0,1,3,1
29996,2,0,2,0,0,1,0,1,3
12672,0,0,1,0,1,1,0,1,2
15247,1,0,0,0,0,0,0,2,2
3861,1,0,1,0,4,2,2,2,1
32790,1,0,1,0,0,1,0,1,0
15053,5,0,1,0,0,3,2,2,3
36645,4,0,0,0,1,0,2,2,2
47171,2,0,1,0,1,1,3,2,3
27170,2,0,0,0,0,0,1,1,0
40384,1,0,0,0,0,0,1,1,1
24381,2,0,0,0,2,0,1,3,1
1276,2,0,1,0,0,1,0,3,1
2769,1,0,0,0,1,1,1,2,0
12211,3,0,0,0,1,0,1,0,4
7994,2,0,0,0,1,1,1,0,2
1203,4,0,0,0,0,2,0,1,2
5499,2,0,1,0,0,1,1,1,1
49742,1,0,0,0,1,1,1,0,1
12993,3,0,1,0,1,3,2,1,3
21752,1,0,0,0,1,1,1,1,0
41322,2,0,1,0,0,0,2,1,1
27588,0,0,0,0,3,0,1,0,2
15429,2,0,0,0,0,0,2,2,0
30896,3,0,2,0,1,2,0,2,2
48184,3,0,1,0,2,2,2,1,3
9459,1,0,0,0,1,2,2,0,1
11966,4,0,0,0,0,1,1,0,3
18032,1,0,0,0,2,3,1,0,0
34184,1,0,2,0,0,2,1,0,3
14698,4,0,0,0,1,0,2,3,0
45594,2,0,0,0,0,1,1,1,2
31618,3,0,1,0,1,1,0,2,2
26968,1,0,1,0,0,0,1,1,0
14507,3,0,0,0,0,0,2,2,0
20820,1,0,2,0,2,2,0,1,3
24827,3,0,0,0,0,0,1,1,2
17185,1,0,0,0,0,1,0,0,3
18596,4,0,0,0,0,0,1,2,1
1242,1,0,1,0,1,1,1,2,1
19833,1,0,2,0,1,1,1,1,1
40191,3,0,1,0,1,1,2,3,0
27219,1,0,1,0,1,1,0,2,1
4223,0,0,1,0,1,0,1,1,1
47513,1,0,0,0,0,0,2,1,0
30259,2,0,1,0,0,0,0,0,3
44923,1,0,0,0,0,0,0,1,0
21226,2,0,0,0,0,1,1,2,1
42953,2,0,1,0,0,1,2,1,1
41640,0,0,1,0,0,0,1,2,1
22508,1,0,1,0,1,2,0,0,2
11982,0,0,0,0,0,1,0,0,1
18981,1,0,0,0,1,1,0,2,0
30702,1,0,1,0,0,0,1,1,0
33204,1,0,0,0,0,1,0,1,0
34610,1,0,0,0,1,0,2,2,0
16943,1,0,0,0,1,2,0,0,1
28404,3,0,0,0,1,1,3,0,1
8297,1,0,1,0,0,1,0,0,2
6428,1,0,0,0,1,2,0,1,0
43470,1,0,0,0,0,0,1,0,1
38185,2,0,0,0,0,1,1,0,2
24526,3,0,1,0,1,0,1,3,2
39382,1,0,1,0,0,1,0,1,1
19268,1,0,1,0,0,3,1,1,0
31868,0,0,0,0,2,0,0,3,0
299,1,0,0,0,1,1,0,1,2
13170,1,0,1,0,1,0,3,0,1
43373,1,0,0,0,0,0,0,2,0
22496,0,0,0,0,3,0,1,0,2
18762,3,0,0,0,1,0,2,3,0
23157,0,0,0,0,1,1,1,0,0
29081,4,0,0,0,0,0,2,0,2
7852,1,0,0,0,0,2,0,1,1
47885,2,0,0,0,2,3,0,0,1
49276,1,0,0,0,0,0,1,0,0
39443,1,0,0,0,0,0,1,1,0
28950,2,0,1,0,0,2,1,1,1
33200,1,0,0,0,3,1,0,2,1
39396,2,0,0,0,0,2,1,0,1
47315,2,0,0,0,0,0,0,2,1
14607,2,0,0,0,0,0,0,1,1
15870,0,0,0,0,1,0,1,0,0
11957,2,0,0,0,0,0,0,0,2
41624,0,0,0,0,2,0,0,1,1
23422,4,0,1,0,2,2,3,1,4
8870,3,0,0,0,1,1,1,4,1
13695,2,0,0,0,2,1,1,3,1
40963,0,0,0,0,2,0,1,1,1
35215,5,0,0,0,0,2,2,2,2
28014,3,0,1,0,1,1,1,1,3
42246,1,0,1,0,0,0,2,2,0
15722,3,0,0,0,0,1,1,1,1
44798,3,0,2,0,0,1,0,1,3
4183,1,0,1,0,0,1,1,2,0
38711,1,0,0,0,1,1,0,1,1
7641,1,0,0,0,0,1,1,0,0
15478,4,0,0,0,2,0,0,2,4
22984,3,0,1,0,0,2,2,3,1
44560,0,0,1,0,2,3,0,0,1
19276,1,0,0,0,3,2,0,2,3
10334,2,0,0,0,0,1,0,0,3
39271,2,0,0,0,0,1,1,1,0
33567,1,0,0,0,0,2,1,0,0
30794,1,0,0,0,1,0,1,2,0
95,5,0,0,0,1,2,1,2,2
41796,6,0,0,0,0,1,2,4,1
15868,4,0,0,0,2,1,2,6,1
24545,4,0,0,0,2,2,1,2,2
46970,2,0,0,0,1,0,0,1,2
1780,2,0,1,0,1,1,0,2,2
14965,2,0,0,0,3,2,0,1,3
358,3,0,0,0,0,1,0,1,2
32927,3,0,0,0,1,1,1,2,1
32651,4,0,0,0,1,1,0,4,0
26559,5,0,0,0,0,0,1,4,2
20292,3,0,2,0,1,4,0,2,1
15957,2,0,0,0,1,0,1,3,0
33105,2,0,0,0,0,2,0,2,0
25163,2,0,0,0,0,0,1,1,2
13445,2,0,1,0,1,2,0,1,3
13630,3,0,0,0,1,2,1,3,2
823,3,0,2,0,0,0,2,3,2
41307,1,0,0,0,0,1,0,0,1
44127,1,0,1,0,1,0,0,3,1
22948,1,0,2,0,1,1,1,3,3
26334,3,0,1,0,2,2,1,1,3
30214,3,0,0,0,1,2,0,2,4
10058,3,0,0,0,0,0,0,2,2
36029,1,0,1,0,0,0,0,3,0
32825,1,0,1,0,0,0,0,1,2
38329,4,0,1,0,2,2,3,4,2
46435,1,0,0,0,1,3,0,0,2
41289,0,0,2,0,2,3,0,3,0
22424,2,0,1,0,0,2,0,1,3
31870,4,0,0,0,0,0,3,2,2
17070,0,0,0,0,0,0,1,0,0
19114,2,0,0,0,0,1,1,2,0
17607,3,0,0,0,0,1,0,2,2
3149,3,0,0,0,0,1,0,3,2
19162,4,0,0,0,1,3,0,5,1
20737,2,0,0,0,2,2,0,1,1
48566,3,0,0,0,0,0,0,1,2
34791,3,0,1,0,1,4,2,2,2
10173,2,0,1,0,0,1,0,2,3
17320,1,0,1,0,1,1,1,0,2
25473,1,0,2,0,1,2,1,1,3
18086,1,0,0,0,4,1,2,0,4
22467,2,0,2,0,0,3,2,1,1
42995,3,0,0,0,2,0,1,4,0
13729,3,0,0,0,2,1,2,3,1
2722,2,0,0,0,1,2,0,1,1
47982,2,0,0,0,1,1,2,2,1
19779,4,0,1,0,0,1,2,1,3
47652,1,0,2,0,3,3,1,2,3
44274,2,0,1,0,0,0,1,1,1
48474,0,0,1,0,2,2,2,2,0
49165,2,0,1,0,3,0,1,4,1
28554,3,0,0,0,0,3,0,3,0
12374,1,0,1,0,3,1,0,3,4
12510,3,0,1,0,3,0,1,2,4
40885,4,0,0,0,1,0,1,4,1
26674,2,0,0,0,1,1,0,1,3
48390,2,0,1,0,2,1,2,1,2
42008,1,0,1,0,2,0,1,4,2
41138,4,0,1,0,2,3,1,3,2
25715,3,0,0,0,2,3,3,1,0
5234,2,0,0,0,2,2,1,3,0
8351,2,0,1,0,2,1,0,2,3
3168,2,0,0,0,2,1,2,2,1
19810,4,0,1,0,1,0,4,1,1
43733,2,0,0,0,0,1,1,0,1
35349,1,0,1,0,1,2,1,2,1
34624,1,0,0,0,1,1,1,1,0
14755,0,0,0,0,1,1,1,0,1
42080,2,0,1,0,0,0,1,2,2
14430,5,0,1,0,1,0,0,2,5
